timestamp,symbol,open,high,low,close,volume
2024-01-01 22:08:00,RB2405,3617.77,3618.6,3617.04,3617.54,46.24
2024-01-01 22:09:00,RB2405,3617.54,3617.86,3615.01,3615.26,73.19
2024-01-01 22:10:00,RB2405,3615.26,3616.44,3614.3,3615.9,52.11
2024-01-01 22:11:00,RB2405,3615.9,3618.06,3615.69,3617.26,41.32
2024-01-01 22:12:00,RB2405,3617.26,3618.08,3614.66,3615.59,45.27
2024-01-01 22:13:00,RB2405,3615.59,3617.98,3615.09,3617.48,53.39
2024-01-01 22:14:00,RB2405,3617.48,3617.62,3616.54,3616.89,45.17
2024-01-01 22:15:00,RB2405,3616.89,3618.9,3615.61,3617.78,55.96
2024-01-01 22:16:00,RB2405,3617.78,3618.27,3614.31,3614.68,83.8
2024-01-01 22:17:00,RB2405,3614.68,3616.12,3613.84,3615.7,66.43
2024-01-01 22:18:00,RB2405,3615.7,3616.17,3612.24,3612.78,60.23
2024-01-01 22:19:00,RB2405,3612.78,3613.53,3612.13,3613.02,52.97
2024-01-01 22:20:00,RB2405,3613.02,3614.0,3610.71,3611.4,65.26
2024-01-01 22:21:00,RB2405,3611.4,3611.96,3607.73,3608.53,44.51
2024-01-01 22:22:00,RB2405,3608.53,3611.01,3607.83,3610.51,58.4
2024-01-01 22:23:00,RB2405,3610.51,3611.8,3610.01,3610.9,78.77
2024-01-01 22:24:00,RB2405,3610.9,3611.27,3608.72,3609.49,47.21
2024-01-01 22:25:00,RB2405,3609.49,3610.32,3607.92,3608.83,38.7
2024-01-01 22:26:00,RB2405,3608.83,3610.81,3607.93,3609.74,57.12
2024-01-01 22:27:00,RB2405,3609.74,3610.26,3608.35,3608.66,56.83
2024-01-01 22:28:00,RB2405,3608.66,3609.22,3607.42,3608.32,57.24
2024-01-01 22:29:00,RB2405,3608.32,3609.18,3605.36,3605.7,54.63
2024-01-01 22:30:00,RB2405,3605.7,3606.21,3605.11,3605.46,57.01
2024-01-01 22:31:00,RB2405,3605.46,3609.83,3604.89,3609.39,73.49
2024-01-01 22:32:00,RB2405,3609.39,3611.52,3608.57,3610.73,36.38
2024-01-01 22:33:00,RB2405,3610.73,3611.36,3608.45,3609.17,75.53
2024-01-01 22:34:00,RB2405,3609.17,3610.56,3608.56,3610.02,57.47
2024-01-01 22:35:00,RB2405,3610.02,3611.23,3609.5,3610.46,50.24
2024-01-01 22:36:00,RB2405,3610.46,3611.34,3608.0,3608.92,71.91
2024-01-01 22:37:00,RB2405,3608.92,3611.27,3608.32,3610.47,67.97
2024-01-01 22:38:00,RB2405,3610.47,3611.01,3608.15,3608.57,68.72
2024-01-01 22:39:00,RB2405,3608.57,3609.14,3606.83,3607.53,76.26
2024-01-01 22:40:00,RB2405,3607.53,3607.89,3605.3,3606.1,46.72
2024-01-01 22:41:00,RB2405,3606.1,3607.37,3605.53,3606.92,38.15
2024-01-01 22:42:00,RB2405,3606.92,3608.68,3606.54,3608.2,84.93
2024-01-01 22:43:00,RB2405,3608.2,3610.96,3607.5,3609.48,55.82
2024-01-01 22:44:00,RB2405,3609.48,3610.68,3608.89,3609.68,65.41
2024-01-01 22:45:00,RB2405,3609.68,3610.98,3609.04,3610.61,53.97
2024-01-01 22:46:00,RB2405,3610.61,3611.42,3607.6,3608.36,60.89
2024-01-01 22:47:00,RB2405,3608.36,3608.46,3606.01,3606.73,58.83
2024-01-01 22:48:00,RB2405,3606.73,3607.32,3603.48,3603.7,59.68
2024-01-01 22:49:00,RB2405,3603.7,3604.65,3603.05,3603.96,62.05
2024-01-01 22:50:00,RB2405,3603.96,3604.46,3601.43,3601.91,57.17
2024-01-01 22:51:00,RB2405,3601.91,3603.15,3600.9,3602.39,29.18
2024-01-01 22:52:00,RB2405,3602.39,3603.66,3601.22,3603.11,71.2
2024-01-01 22:53:00,RB2405,3603.11,3603.81,3599.67,3600.14,71.92
2024-01-01 22:54:00,RB2405,3600.14,3600.71,3597.67,3598.24,58.84
2024-01-01 22:55:00,RB2405,3598.24,3598.38,3596.47,3597.19,71.99
2024-01-01 22:56:00,RB2405,3597.19,3597.53,3596.41,3597.06,66.78
2024-01-01 22:57:00,RB2405,3597.06,3597.66,3595.79,3596.75,46.58
2024-01-01 22:58:00,RB2405,3596.75,3596.87,3595.32,3595.74,51.13
2024-01-01 22:59:00,RB2405,3595.74,3596.17,3592.97,3594.01,57.64
2024-01-02 09:00:00,RB2405,3594.01,3595.16,3593.22,3593.81,39.19
2024-01-02 09:01:00,RB2405,3593.81,3594.9,3592.8,3594.53,45.05
2024-01-02 09:02:00,RB2405,3594.53,3594.73,3592.87,3593.49,47.81
2024-01-02 09:03:00,RB2405,3593.49,3594.0,3592.92,3593.37,71.32
2024-01-02 09:04:00,RB2405,3593.37,3595.67,3593.0,3595.06,47.15
2024-01-02 09:05:00,RB2405,3595.06,3596.74,3594.57,3595.54,50.58
2024-01-02 09:06:00,RB2405,3595.54,3595.87,3593.93,3594.29,57.54
2024-01-02 09:07:00,RB2405,3594.29,3597.47,3593.81,3596.87,40.62
2024-01-02 09:08:00,RB2405,3596.87,3597.84,3596.57,3597.25,46.96
2024-01-02 09:09:00,RB2405,3597.25,3598.1,3596.42,3597.17,62.47
2024-01-02 09:10:00,RB2405,3597.17,3597.85,3596.0,3596.59,86.07
2024-01-02 09:11:00,RB2405,3596.59,3597.1,3593.64,3594.55,56.81
2024-01-02 09:12:00,RB2405,3594.55,3597.71,3593.92,3597.12,55.55
2024-01-02 09:13:00,RB2405,3597.12,3597.48,3593.48,3594.63,67.74
2024-01-02 09:14:00,RB2405,3594.63,3596.56,3593.89,3595.73,72.26
2024-01-02 09:15:00,RB2405,3595.73,3596.27,3594.4,3595.25,55.77
2024-01-02 09:16:00,RB2405,3595.25,3595.79,3592.39,3592.85,67.36
2024-01-02 09:17:00,RB2405,3592.85,3593.19,3591.04,3591.55,78.63
2024-01-02 09:18:00,RB2405,3591.55,3592.19,3590.87,3591.47,63.55
2024-01-02 09:19:00,RB2405,3591.47,3594.09,3591.28,3593.14,76.33
2024-01-02 09:20:00,RB2405,3593.14,3593.66,3591.93,3593.13,57.97
2024-01-02 09:21:00,RB2405,3593.13,3597.48,3592.79,3596.63,65.86
2024-01-02 09:22:00,RB2405,3596.63,3598.53,3596.62,3597.96,55.87
2024-01-02 09:23:00,RB2405,3597.96,3598.28,3596.56,3597.62,57.07
2024-01-02 09:24:00,RB2405,3597.62,3598.14,3596.5,3596.91,50.69
2024-01-02 09:25:00,RB2405,3596.91,3597.75,3596.43,3597.08,58.91
2024-01-02 09:26:00,RB2405,3597.08,3597.81,3594.16,3594.57,62.58
2024-01-02 09:27:00,RB2405,3594.57,3595.05,3592.29,3592.94,45.47
2024-01-02 09:28:00,RB2405,3592.94,3597.98,3592.36,3597.39,51.19
2024-01-02 09:29:00,RB2405,3597.39,3601.2,3596.71,3600.26,43.58
2024-01-02 09:30:00,RB2405,3600.26,3601.01,3598.88,3599.35,45.79
2024-01-02 09:31:00,RB2405,3599.35,3599.76,3596.61,3597.21,52.22
2024-01-02 09:32:00,RB2405,3597.21,3598.54,3596.17,3597.25,47.55
2024-01-02 09:33:00,RB2405,3597.25,3598.48,3596.68,3597.86,72.52
2024-01-02 09:34:00,RB2405,3597.86,3598.38,3596.76,3597.27,58.8
2024-01-02 09:35:00,RB2405,3597.27,3600.37,3597.0,3599.58,54.7
2024-01-02 09:36:00,RB2405,3599.58,3600.38,3597.49,3598.14,70.68
2024-01-02 09:37:00,RB2405,3598.14,3598.27,3597.32,3598.03,62.73
2024-01-02 09:38:00,RB2405,3598.03,3599.22,3597.41,3598.95,51.75
2024-01-02 09:39:00,RB2405,3598.95,3599.64,3597.02,3597.71,49.29
2024-01-02 09:40:00,RB2405,3597.71,3597.73,3594.17,3594.63,73.47
2024-01-02 09:41:00,RB2405,3594.63,3594.67,3594.14,3594.53,65.06
2024-01-02 09:42:00,RB2405,3594.53,3598.43,3593.84,3597.54,62.37
2024-01-02 09:43:00,RB2405,3597.54,3598.03,3595.12,3595.63,50.71
2024-01-02 09:44:00,RB2405,3595.63,3596.25,3594.95,3595.75,77.21
2024-01-02 09:45:00,RB2405,3595.75,3597.79,3595.21,3597.08,41.76
2024-01-02 09:46:00,RB2405,3597.08,3597.82,3596.53,3596.88,75.05
2024-01-02 09:47:00,RB2405,3596.88,3597.57,3595.76,3596.28,44.93
2024-01-02 09:48:00,RB2405,3596.28,3600.31,3595.45,3600.0,53.33
2024-01-02 09:49:00,RB2405,3600.0,3600.9,3599.5,3600.5,71.04
2024-01-02 09:50:00,RB2405,3600.5,3604.39,3599.9,3604.0,71.37
2024-01-02 09:51:00,RB2405,3604.0,3604.78,3602.46,3602.87,67.25
2024-01-02 09:52:00,RB2405,3602.87,3604.56,3602.18,3603.65,45.68
2024-01-02 09:53:00,RB2405,3603.65,3605.17,3602.86,3604.85,78.13
2024-01-02 09:54:00,RB2405,3604.85,3606.38,3603.95,3605.92,62.01
2024-01-02 09:55:00,RB2405,3605.92,3606.43,3602.72,3603.68,56.35
2024-01-02 09:56:00,RB2405,3603.68,3604.41,3603.5,3603.9,53.87
2024-01-02 09:57:00,RB2405,3603.9,3605.19,3603.34,3604.54,34.39
2024-01-02 09:58:00,RB2405,3604.54,3607.52,3603.68,3606.74,75.61
2024-01-02 09:59:00,RB2405,3606.74,3607.19,3605.26,3605.94,80.08
2024-01-02 10:00:00,RB2405,3605.94,3606.48,3602.48,3602.9,66.71
2024-01-02 10:01:00,RB2405,3602.9,3606.07,3602.61,3605.54,60.59
2024-01-02 10:02:00,RB2405,3605.54,3605.75,3604.21,3605.03,53.72
2024-01-02 10:03:00,RB2405,3605.03,3606.53,3604.15,3606.26,42.71
2024-01-02 10:04:00,RB2405,3606.26,3608.3,3605.31,3608.15,55.5
2024-01-02 10:05:00,RB2405,3608.15,3608.69,3604.67,3605.35,48.11
2024-01-02 10:06:00,RB2405,3605.35,3606.02,3603.91,3604.46,23.22
2024-01-02 10:07:00,RB2405,3604.46,3605.17,3603.02,3603.69,72.11
2024-01-02 10:08:00,RB2405,3603.69,3604.93,3601.65,3602.45,63.75
2024-01-02 10:09:00,RB2405,3602.45,3605.24,3601.82,3604.4,52.55
2024-01-02 10:10:00,RB2405,3604.4,3606.95,3604.27,3606.24,46.75
2024-01-02 10:11:00,RB2405,3606.24,3607.71,3605.57,3607.09,67.7
2024-01-02 10:12:00,RB2405,3607.09,3608.34,3606.63,3607.35,55.21
2024-01-02 10:13:00,RB2405,3607.35,3608.71,3606.55,3607.93,77.85
2024-01-02 10:14:00,RB2405,3607.93,3608.82,3606.35,3607.07,47.49
2024-01-02 10:30:00,RB2405,3607.07,3608.19,3606.03,3606.82,54.37
2024-01-02 10:31:00,RB2405,3606.82,3607.24,3602.08,3602.51,60.92
2024-01-02 10:32:00,RB2405,3602.51,3607.45,3601.83,3606.66,48.78
2024-01-02 10:33:00,RB2405,3606.66,3607.21,3604.05,3604.53,96.08
2024-01-02 10:34:00,RB2405,3604.53,3604.97,3602.92,3603.8,60.93
2024-01-02 10:35:00,RB2405,3603.8,3604.72,3601.06,3601.58,44.05
2024-01-02 10:36:00,RB2405,3601.58,3602.88,3601.06,3602.16,68.37
2024-01-02 10:37:00,RB2405,3602.16,3604.01,3602.07,3603.63,31.29
2024-01-02 10:38:00,RB2405,3603.63,3604.54,3602.55,3603.4,76.7
2024-01-02 10:39:00,RB2405,3603.4,3607.35,3602.54,3606.74,41.65
2024-01-02 10:40:00,RB2405,3606.74,3608.68,3606.17,3607.99,54.69
2024-01-02 10:41:00,RB2405,3607.99,3608.62,3605.06,3605.98,55.6
2024-01-02 10:42:00,RB2405,3605.98,3607.37,3605.31,3606.93,47.91
2024-01-02 10:43:00,RB2405,3606.93,3608.16,3606.25,3607.61,52.72
2024-01-02 10:44:00,RB2405,3607.61,3608.13,3604.64,3605.5,78.95
2024-01-02 10:45:00,RB2405,3605.5,3606.3,3604.12,3604.91,64.71
2024-01-02 10:46:00,RB2405,3604.91,3605.59,3601.76,3602.12,74.12
2024-01-02 10:47:00,RB2405,3602.12,3604.29,3602.09,3603.54,67.46
2024-01-02 10:48:00,RB2405,3603.54,3605.08,3602.7,3604.8,60.91
2024-01-02 10:49:00,RB2405,3604.8,3605.22,3604.12,3604.47,54.79
2024-01-02 10:50:00,RB2405,3604.47,3610.67,3603.82,3610.02,52.22
2024-01-02 10:51:00,RB2405,3610.02,3610.49,3608.53,3608.91,70.51
2024-01-02 10:52:00,RB2405,3608.91,3609.73,3608.11,3608.42,71.15
2024-01-02 10:53:00,RB2405,3608.42,3609.19,3607.8,3608.38,49.35
2024-01-02 10:54:00,RB2405,3608.38,3611.05,3607.81,3610.55,49.37
2024-01-02 10:55:00,RB2405,3610.55,3611.43,3609.88,3610.92,64.14
2024-01-02 10:56:00,RB2405,3610.92,3611.17,3608.97,3609.68,71.01
2024-01-02 10:57:00,RB2405,3609.68,3611.25,3608.93,3610.94,64.61
2024-01-02 10:58:00,RB2405,3610.94,3612.15,3610.42,3611.45,62.58
2024-01-02 10:59:00,RB2405,3611.45,3613.59,3611.21,3613.12,58.74
2024-01-02 11:00:00,RB2405,3613.12,3613.61,3612.68,3613.47,67.07
2024-01-02 11:01:00,RB2405,3613.47,3614.09,3612.91,3613.2,70.88
2024-01-02 11:02:00,RB2405,3613.2,3616.91,3612.78,3616.36,46.11
2024-01-02 11:03:00,RB2405,3616.36,3618.59,3615.95,3617.96,74.56
2024-01-02 11:04:00,RB2405,3617.96,3620.09,3617.8,3619.34,58.76
2024-01-02 11:05:00,RB2405,3619.34,3620.76,3618.5,3620.46,77.17
2024-01-02 11:06:00,RB2405,3620.46,3622.74,3620.04,3622.32,71.3
2024-01-02 11:07:00,RB2405,3622.32,3625.02,3621.42,3624.11,58.8
2024-01-02 11:08:00,RB2405,3624.11,3624.25,3622.58,3623.37,87.32
2024-01-02 11:09:00,RB2405,3623.37,3623.86,3621.78,3622.54,64.49
2024-01-02 11:10:00,RB2405,3622.54,3622.96,3619.75,3620.07,84.26
2024-01-02 11:11:00,RB2405,3620.07,3620.89,3617.7,3618.78,82.73
2024-01-02 11:12:00,RB2405,3618.78,3622.36,3618.49,3621.35,55.85
2024-01-02 11:13:00,RB2405,3621.35,3621.88,3618.78,3620.04,39.85
2024-01-02 11:14:00,RB2405,3620.04,3621.33,3619.1,3621.04,75.6
2024-01-02 11:15:00,RB2405,3621.04,3622.16,3619.5,3620.12,75.64
2024-01-02 11:16:00,RB2405,3620.12,3621.14,3619.62,3620.68,58.58
2024-01-02 11:17:00,RB2405,3620.68,3622.42,3619.49,3621.79,57.68
2024-01-02 11:18:00,RB2405,3621.79,3622.21,3620.55,3620.95,42.72
2024-01-02 11:19:00,RB2405,3620.95,3621.78,3618.56,3619.18,57.94
2024-01-02 11:20:00,RB2405,3619.18,3620.68,3618.43,3619.81,69.28
2024-01-02 11:21:00,RB2405,3619.81,3620.34,3618.4,3618.8,58.84
2024-01-02 11:22:00,RB2405,3618.8,3619.31,3616.77,3617.33,57.41
2024-01-02 11:23:00,RB2405,3617.33,3617.81,3615.92,3616.85,55.89
2024-01-02 11:24:00,RB2405,3616.85,3617.5,3614.7,3615.03,47.12
2024-01-02 11:25:00,RB2405,3615.03,3615.37,3614.83,3615.18,63.46
2024-01-02 11:26:00,RB2405,3615.18,3617.23,3614.81,3617.05,66.93
2024-01-02 11:27:00,RB2405,3617.05,3617.43,3613.17,3613.47,57.62
2024-01-02 11:28:00,RB2405,3613.47,3614.29,3609.35,3609.92,63.63
2024-01-02 11:29:00,RB2405,3609.92,3609.99,3608.76,3609.33,43.91
2024-01-02 13:30:00,RB2405,3609.33,3609.73,3608.81,3609.35,57.47
2024-01-02 13:31:00,RB2405,3609.35,3611.53,3609.0,3610.74,59.8
2024-01-02 13:32:00,RB2405,3610.74,3614.09,3610.32,3613.36,58.54
2024-01-02 13:33:00,RB2405,3613.36,3614.2,3612.13,3612.74,64.5
2024-01-02 13:34:00,RB2405,3612.74,3616.97,3612.39,3616.72,39.22
2024-01-02 13:35:00,RB2405,3616.72,3617.53,3613.18,3613.85,79.57
2024-01-02 13:36:00,RB2405,3613.85,3614.23,3609.34,3610.3,72.35
2024-01-02 13:37:00,RB2405,3610.3,3612.71,3609.69,3611.89,59.88
2024-01-02 13:38:00,RB2405,3611.89,3612.76,3611.33,3611.95,63.85
2024-01-02 13:39:00,RB2405,3611.95,3614.88,3611.53,3614.56,66.78
2024-01-02 13:40:00,RB2405,3614.56,3615.12,3612.96,3614.09,64.99
2024-01-02 13:41:00,RB2405,3614.09,3614.96,3612.11,3613.34,46.69
2024-01-02 13:42:00,RB2405,3613.34,3613.97,3611.69,3612.13,86.06
2024-01-02 13:43:00,RB2405,3612.13,3613.58,3611.41,3613.08,50.45
2024-01-02 13:44:00,RB2405,3613.08,3613.7,3610.79,3611.99,33.0
2024-01-02 13:45:00,RB2405,3611.99,3613.68,3611.2,3612.74,83.07
2024-01-02 13:46:00,RB2405,3612.74,3614.19,3612.18,3613.56,49.72
2024-01-02 13:47:00,RB2405,3613.56,3616.8,3612.99,3616.5,53.71
2024-01-02 13:48:00,RB2405,3616.5,3616.54,3614.58,3615.09,61.64
2024-01-02 13:49:00,RB2405,3615.09,3616.16,3614.53,3615.34,52.31
2024-01-02 13:50:00,RB2405,3615.34,3616.66,3614.97,3615.9,41.77
2024-01-02 13:51:00,RB2405,3615.9,3616.76,3613.2,3614.05,49.36
2024-01-02 13:52:00,RB2405,3614.05,3615.06,3613.12,3614.25,52.1
2024-01-02 13:53:00,RB2405,3614.25,3615.21,3612.62,3613.82,78.36
2024-01-02 13:54:00,RB2405,3613.82,3614.53,3611.24,3611.77,59.3
2024-01-02 13:55:00,RB2405,3611.77,3612.25,3609.98,3610.57,81.64
2024-01-02 13:56:00,RB2405,3610.57,3612.54,3609.97,3611.83,50.99
2024-01-02 13:57:00,RB2405,3611.83,3612.74,3610.61,3611.42,83.57
2024-01-02 13:58:00,RB2405,3611.42,3612.49,3611.23,3611.89,64.77
2024-01-02 13:59:00,RB2405,3611.89,3612.87,3608.35,3608.79,60.0
2024-01-02 14:00:00,RB2405,3608.79,3609.26,3605.99,3606.36,73.58
2024-01-02 14:01:00,RB2405,3606.36,3607.11,3606.24,3606.8,59.18
2024-01-02 14:02:00,RB2405,3606.8,3607.13,3605.18,3605.93,57.78
2024-01-02 14:03:00,RB2405,3605.93,3606.58,3605.47,3606.13,54.48
2024-01-02 14:04:00,RB2405,3606.13,3606.88,3602.54,3603.24,39.32
2024-01-02 14:05:00,RB2405,3603.24,3604.31,3602.58,3603.43,75.55
2024-01-02 14:06:00,RB2405,3603.43,3604.03,3602.67,3602.94,49.14
2024-01-02 14:07:00,RB2405,3602.94,3603.32,3599.0,3599.66,66.23
2024-01-02 14:08:00,RB2405,3599.66,3602.39,3599.31,3601.76,65.17
2024-01-02 14:09:00,RB2405,3601.76,3602.8,3600.4,3601.49,71.52
2024-01-02 14:10:00,RB2405,3601.49,3601.96,3598.8,3599.45,51.45
2024-01-02 14:11:00,RB2405,3599.45,3601.16,3598.64,3600.39,62.74
2024-01-02 14:12:00,RB2405,3600.39,3600.78,3598.23,3598.8,75.93
2024-01-02 14:13:00,RB2405,3598.8,3602.48,3598.11,3601.63,68.11
2024-01-02 14:14:00,RB2405,3601.63,3604.04,3600.82,3603.11,41.57
2024-01-02 14:15:00,RB2405,3603.11,3605.53,3602.63,3604.83,66.31
2024-01-02 14:16:00,RB2405,3604.83,3605.94,3604.65,3605.35,61.33
2024-01-02 14:17:00,RB2405,3605.35,3606.94,3605.15,3606.35,65.5
2024-01-02 14:18:00,RB2405,3606.35,3608.29,3605.65,3607.65,55.78
2024-01-02 14:19:00,RB2405,3607.65,3608.38,3605.95,3606.46,62.19
2024-01-02 14:20:00,RB2405,3606.46,3613.1,3605.83,3612.32,40.54
2024-01-02 14:21:00,RB2405,3612.32,3613.29,3611.9,3612.5,57.14
2024-01-02 14:22:00,RB2405,3612.5,3613.24,3607.99,3608.44,68.21
2024-01-02 14:23:00,RB2405,3608.44,3611.45,3607.59,3610.89,63.01
2024-01-02 14:24:00,RB2405,3610.89,3611.42,3610.14,3610.53,75.4
2024-01-02 14:25:00,RB2405,3610.53,3612.46,3609.72,3612.11,51.24
2024-01-02 14:26:00,RB2405,3612.11,3613.01,3609.12,3609.4,74.22
2024-01-02 14:27:00,RB2405,3609.4,3610.59,3608.67,3609.76,73.86
2024-01-02 14:28:00,RB2405,3609.76,3611.13,3609.1,3610.39,73.14
2024-01-02 14:29:00,RB2405,3610.39,3611.24,3608.7,3609.68,59.24
2024-01-02 14:30:00,RB2405,3609.68,3610.95,3609.15,3610.47,63.13
2024-01-02 14:31:00,RB2405,3610.47,3610.85,3609.27,3609.86,62.3
2024-01-02 14:32:00,RB2405,3609.86,3611.22,3609.7,3610.44,76.95
2024-01-02 14:33:00,RB2405,3610.44,3610.85,3609.62,3610.13,65.31
2024-01-02 14:34:00,RB2405,3610.13,3612.21,3609.49,3611.7,40.85
2024-01-02 14:35:00,RB2405,3611.7,3612.57,3611.21,3612.0,70.63
2024-01-02 14:36:00,RB2405,3612.0,3616.09,3611.6,3615.23,78.34
2024-01-02 14:37:00,RB2405,3615.23,3615.82,3614.17,3614.63,65.47
2024-01-02 14:38:00,RB2405,3614.63,3616.26,3614.08,3615.63,58.28
2024-01-02 14:39:00,RB2405,3615.63,3616.47,3614.43,3614.9,58.23
2024-01-02 14:40:00,RB2405,3614.9,3615.32,3613.98,3614.53,42.43
2024-01-02 14:41:00,RB2405,3614.53,3616.0,3614.0,3615.26,78.61
2024-01-02 14:42:00,RB2405,3615.26,3616.0,3613.07,3613.79,53.59
2024-01-02 14:43:00,RB2405,3613.79,3614.61,3612.74,3613.35,63.38
2024-01-02 14:44:00,RB2405,3613.35,3616.52,3613.17,3615.86,51.21
2024-01-02 14:45:00,RB2405,3615.86,3617.93,3615.53,3617.36,36.38
2024-01-02 14:46:00,RB2405,3617.36,3618.91,3617.07,3617.94,34.11
