timestamp,symbol,open,high,low,close,volume
2024-02-26,IF0,3481.6,3489.0,3441.6,3445.4,68412.0
2024-02-27,IF0,3441.8,3497.6,3436.4,3497.4,67716.0
2024-02-28,IF0,3500.0,3525.2,3454.0,3456.8,87304.0
2024-02-29,IF0,3460.0,3520.0,3455.0,3515.4,83099.0
2024-03-01,IF0,3505.2,3550.8,3504.0,3540.0,68260.0
2024-03-04,IF0,3538.0,3548.0,3519.4,3531.0,55958.0
2024-03-05,IF0,3517.0,3558.8,3510.0,3545.6,69808.0
2024-03-06,IF0,3542.6,3578.6,3535.8,3545.2,63011.0
2024-03-07,IF0,3545.6,3569.6,3521.0,3526.0,59832.0
2024-03-08,IF0,3536.0,3548.8,3510.0,3541.0,59608.0
2024-03-11,IF0,3540.0,3591.8,3537.2,3590.2,65942.0
2024-03-12,IF0,3594.2,3611.8,3580.0,3598.4,64793.0
2024-03-13,IF0,3594.0,3599.6,3567.6,3577.8,53156.0
2024-03-14,IF0,3582.0,3602.4,3550.0,3566.0,46618.0
2024-03-15,IF0,3560.2,3569.2,3536.0,3554.6,25257.0
2024-03-18,IF0,3578.0,3608.0,3574.0,3607.8,53804.0
2024-03-19,IF0,3597.6,3615.0,3578.2,3582.4,49195.0
2024-03-20,IF0,3580.0,3596.4,3572.0,3585.0,51049.0
2024-03-21,IF0,3595.6,3609.2,3579.8,3584.2,49230.0
2024-03-22,IF0,3582.4,3582.4,3521.0,3540.2,68032.0
2024-03-25,IF0,3535.0,3566.0,3522.6,3532.0,54638.0
2024-03-26,IF0,3538.2,3553.6,3524.6,3542.8,53578.0
2024-03-27,IF0,3536.0,3547.2,3504.6,3504.8,55557.0
2024-03-28,IF0,3508.6,3559.6,3492.2,3521.8,67417.0
2024-03-29,IF0,3520.4,3544.8,3518.2,3539.2,45783.0
2024-04-01,IF0,3555.6,3612.8,3555.6,3600.4,52275.0
2024-04-02,IF0,3595.4,3604.8,3577.2,3589.6,42444.0
2024-04-03,IF0,3589.0,3590.0,3564.0,3574.6,40028.0
2024-04-08,IF0,3558.2,3570.4,3536.2,3541.8,50579.0
2024-04-09,IF0,3546.0,3549.0,3523.6,3536.4,42864.0
2024-04-10,IF0,3529.6,3535.2,3489.8,3508.6,51313.0
2024-04-11,IF0,3490.2,3527.2,3485.4,3508.8,49918.0
2024-04-12,IF0,3506.0,3518.0,3465.2,3472.4,48347.0
2024-04-15,IF0,3479.6,3559.8,3477.2,3546.4,71887.0
2024-04-16,IF0,3534.0,3546.2,3500.8,3514.0,62523.0
2024-04-17,IF0,3520.4,3570.0,3501.2,3563.4,57735.0
2024-04-18,IF0,3552.2,3607.2,3552.2,3569.0,41968.0
2024-04-19,IF0,3564.0,3568.4,3528.4,3542.0,48710.0
2024-04-22,IF0,3544.8,3565.4,3527.2,3535.6,46887.0
2024-04-23,IF0,3535.2,3541.2,3501.6,3509.6,46892.0
2024-04-24,IF0,3519.0,3530.0,3497.4,3523.6,41586.0
2024-04-25,IF0,3514.2,3549.8,3505.0,3533.4,48014.0
2024-04-26,IF0,3544.4,3597.2,3543.8,3587.6,61866.0
2024-04-29,IF0,3594.0,3656.4,3587.8,3631.6,59294.0
2024-04-30,IF0,3638.4,3638.4,3608.2,3610.2,39056.0
2024-05-06,IF0,3666.0,3678.8,3647.6,3656.2,47582.0
2024-05-07,IF0,3656.0,3666.2,3648.2,3658.0,32715.0
2024-05-08,IF0,3654.0,3654.0,3626.4,3628.6,33023.0
2024-05-09,IF0,3635.0,3673.0,3631.2,3663.6,38078.0
2024-05-10,IF0,3670.4,3681.0,3637.6,3665.0,43705.0
2024-05-13,IF0,3645.0,3673.8,3618.0,3661.6,43591.0
2024-05-14,IF0,3666.8,3678.0,3644.2,3655.6,37330.0
2024-05-15,IF0,3650.0,3656.6,3622.2,3629.6,33460.0
2024-05-16,IF0,3627.2,3645.2,3614.0,3623.0,57067.0
2024-05-17,IF0,3628.0,3675.0,3615.8,3669.0,73451.0
2024-05-20,IF0,3676.2,3695.6,3662.0,3675.0,64289.0
2024-05-21,IF0,3663.4,3674.0,3649.0,3662.2,46783.0
2024-05-22,IF0,3662.2,3677.0,3653.8,3666.4,50559.0
2024-05-23,IF0,3654.2,3655.0,3615.0,3629.2,63497.0
2024-05-24,IF0,3618.8,3637.6,3586.0,3589.0,61126.0
2024-05-27,IF0,3598.6,3619.4,3588.6,3617.4,51760.0
2024-05-28,IF0,3612.8,3621.8,3587.0,3596.4,48798.0
2024-05-29,IF0,3598.2,3623.0,3588.8,3596.2,53321.0
2024-05-30,IF0,3590.0,3614.8,3576.6,3586.0,57085.0
2024-05-31,IF0,3596.0,3606.8,3568.8,3571.8,51590.0
2024-06-03,IF0,3570.0,3587.6,3552.8,3572.6,59654.0
2024-06-04,IF0,3570.2,3611.8,3565.8,3597.6,58083.0
2024-06-05,IF0,3593.0,3609.8,3583.0,3584.0,44885.0
2024-06-06,IF0,3598.0,3618.4,3570.6,3584.4,66361.0
2024-06-07,IF0,3595.0,3598.4,3539.0,3558.8,66751.0
2024-06-11,IF0,3548.0,3554.4,3517.6,3536.6,54307.0
2024-06-12,IF0,3533.4,3541.6,3521.2,3531.2,42344.0
2024-06-13,IF0,3536.8,3542.6,3507.4,3517.6,47303.0
2024-06-14,IF0,3512.6,3540.2,3498.0,3533.6,58876.0
2024-06-17,IF0,3515.2,3536.6,3514.6,3527.6,49884.0
2024-06-18,IF0,3533.8,3549.2,3526.4,3537.2,52593.0
2024-06-19,IF0,3541.4,3547.6,3522.4,3527.6,45265.0
2024-06-20,IF0,3529.8,3535.6,3501.0,3505.0,40551.0
2024-06-21,IF0,3505.0,3511.0,3475.0,3492.8,25877.0
2024-06-24,IF0,3446.0,3478.6,3441.4,3450.0,57669.0
2024-06-25,IF0,3453.6,3457.8,3409.2,3427.8,57714.0
2024-06-26,IF0,3426.0,3459.6,3414.6,3447.2,53995.0
2024-06-27,IF0,3438.6,3442.0,3421.2,3430.0,48155.0
2024-06-28,IF0,3425.0,3465.0,3422.0,3435.4,57829.0
2024-07-01,IF0,3438.0,3458.6,3417.0,3448.6,47857.0
2024-07-02,IF0,3441.4,3461.2,3436.8,3444.6,40162.0
2024-07-03,IF0,3449.8,3452.0,3428.8,3438.2,40891.0
2024-07-04,IF0,3445.0,3459.8,3418.0,3419.0,49753.0
2024-07-05,IF0,3423.0,3427.0,3373.2,3404.8,57546.0
2024-07-08,IF0,3397.8,3403.6,3370.2,3379.2,40933.0
2024-07-09,IF0,3378.8,3432.6,3363.0,3418.2,62497.0
2024-07-10,IF0,3416.0,3432.0,3409.0,3412.4,39700.0
2024-07-11,IF0,3437.6,3468.8,3424.8,3455.8,51487.0
2024-07-12,IF0,3455.4,3470.8,3452.4,3461.6,37297.0
2024-07-15,IF0,3456.0,3471.8,3453.8,3461.0,38026.0
2024-07-16,IF0,3461.0,3490.6,3453.0,3485.8,49573.0
2024-07-17,IF0,3485.2,3505.2,3477.6,3493.2,47550.0
2024-07-18,IF0,3478.0,3516.0,3472.6,3515.2,43599.0
2024-07-19,IF0,3499.0,3536.2,3492.0,3530.8,22332.0
2024-07-22,IF0,3515.0,3522.0,3476.0,3492.4,50646.0
2024-07-23,IF0,3489.6,3498.4,3427.2,3429.8,48791.0
2024-07-24,IF0,3426.6,3438.4,3390.8,3402.4,56522.0
2024-07-25,IF0,3395.0,3403.4,3368.4,3380.6,56302.0
2024-07-26,IF0,3385.0,3411.8,3377.8,3397.4,49224.0
2024-07-29,IF0,3397.4,3399.2,3380.0,3382.2,34189.0
2024-07-30,IF0,3372.4,3375.0,3345.6,3359.6,47060.0
2024-07-31,IF0,3356.0,3447.6,3356.0,3444.4,63407.0
2024-08-01,IF0,3444.0,3452.8,3414.4,3417.2,43232.0
2024-08-02,IF0,3394.6,3419.0,3374.4,3379.6,47257.0
2024-08-05,IF0,3363.6,3411.2,3337.0,3342.8,67339.0
2024-08-06,IF0,3368.0,3378.8,3312.6,3336.2,57521.0
2024-08-07,IF0,3330.0,3358.8,3323.0,3332.6,43598.0
2024-08-08,IF0,3330.0,3364.4,3313.6,3339.4,46177.0
2024-08-09,IF0,3356.6,3364.6,3325.0,3325.4,42687.0
2024-08-12,IF0,3325.4,3337.4,3317.4,3325.8,37891.0
2024-08-13,IF0,3330.0,3334.4,3307.4,3330.0,39937.0
2024-08-14,IF0,3332.2,3332.8,3303.0,3304.2,34455.0
2024-08-15,IF0,3301.2,3362.0,3293.2,3339.8,38240.0
2024-08-16,IF0,3333.6,3349.4,3326.0,3335.2,53101.0
2024-08-19,IF0,3335.2,3374.8,3335.2,3348.2,49896.0
2024-08-20,IF0,3353.4,3354.6,3309.0,3320.0,56127.0
2024-08-21,IF0,3315.0,3324.4,3295.6,3312.4,47378.0
2024-08-22,IF0,3315.2,3322.0,3291.2,3301.8,53259.0
2024-08-23,IF0,3300.6,3333.8,3299.0,3321.8,54114.0
2024-08-26,IF0,3327.0,3335.0,3304.4,3320.8,48284.0
2024-08-27,IF0,3313.4,3319.2,3295.2,3304.2,41807.0
2024-08-28,IF0,3300.0,3306.0,3272.8,3281.4,55947.0
2024-08-29,IF0,3271.0,3292.0,3267.0,3275.2,56805.0
2024-08-30,IF0,3275.0,3358.0,3272.4,3322.4,89607.0
2024-09-02,IF0,3309.0,3313.2,3257.2,3259.8,59588.0
2024-09-03,IF0,3262.8,3280.0,3255.6,3267.0,54770.0
2024-09-04,IF0,3260.0,3271.6,3245.2,3250.0,52229.0
2024-09-05,IF0,3257.0,3268.0,3245.8,3254.0,51139.0
2024-09-06,IF0,3261.0,3273.4,3221.2,3226.6,53578.0
2024-09-09,IF0,3215.0,3225.0,3174.6,3189.2,56733.0
2024-09-10,IF0,3190.0,3204.4,3165.0,3188.2,58914.0
2024-09-11,IF0,3180.6,3195.6,3167.0,3183.0,48414.0
2024-09-12,IF0,3189.0,3203.8,3171.0,3174.8,50244.0
2024-09-13,IF0,3177.0,3190.2,3157.6,3158.0,53682.0
2024-09-18,IF0,3163.0,3184.4,3144.4,3171.6,64922.0
2024-09-19,IF0,3180.0,3221.0,3147.4,3198.4,63762.0
2024-09-20,IF0,3197.4,3197.4,3173.0,3185.0,28818.0
2024-09-23,IF0,3184.2,3226.8,3184.2,3206.8,51491.0
2024-09-24,IF0,3244.0,3360.0,3219.0,3359.8,97405.0
2024-09-25,IF0,3409.8,3474.6,3398.0,3406.2,95966.0
2024-09-26,IF0,3405.0,3588.0,3400.0,3588.0,112916.0
2024-09-27,IF0,3661.2,3896.8,3604.2,3827.8,174660.0
2024-09-30,IF0,3937.0,4160.6,3825.8,4160.6,182179.0
2024-10-08,IF0,4535.0,4535.0,4163.0,4261.2,187888.0
2024-10-09,IF0,4188.0,4218.0,3921.4,3934.0,182103.0
2024-10-10,IF0,4000.0,4125.0,3937.4,4010.8,140123.0
2024-10-11,IF0,3999.8,4001.6,3845.0,3904.4,112540.0
2024-10-14,IF0,3930.2,3988.0,3872.0,3963.2,96706.0
2024-10-15,IF0,3938.8,3972.0,3850.6,3852.2,82444.0
2024-10-16,IF0,3816.8,3888.2,3805.0,3832.0,79653.0
2024-10-17,IF0,3856.6,3888.0,3781.8,3784.4,57933.0
2024-10-18,IF0,3795.0,4077.0,3772.0,3934.4,157309.0
2024-10-21,IF0,3952.4,3987.0,3911.0,3942.4,93692.0
2024-10-22,IF0,3928.2,3977.0,3927.0,3968.8,76187.0
2024-10-23,IF0,3965.2,4025.2,3950.0,3982.8,91964.0
2024-10-24,IF0,3963.0,3971.2,3916.2,3937.0,68994.0
2024-10-25,IF0,3945.0,4005.0,3930.0,3958.0,86994.0
2024-10-28,IF0,3960.4,3972.6,3925.4,3972.2,67380.0
2024-10-29,IF0,3986.0,4007.6,3925.6,3940.0,83548.0
2024-10-30,IF0,3930.0,3939.0,3871.2,3896.0,78980.0
2024-10-31,IF0,3898.0,3933.6,3862.0,3893.0,101219.0
2024-11-01,IF0,3891.2,3945.0,3885.2,3905.0,94876.0
2024-11-04,IF0,3914.2,3960.8,3896.2,3959.0,66974.0
2024-11-05,IF0,3949.0,4069.6,3936.0,4068.0,115333.0
2024-11-06,IF0,4060.0,4113.0,4011.2,4040.8,120898.0
2024-11-07,IF0,4020.0,4185.0,4013.4,4183.8,126886.0
2024-11-08,IF0,4215.2,4230.0,4100.8,4112.2,134963.0
2024-11-11,IF0,4080.0,4143.4,4051.6,4133.2,110171.0
2024-11-12,IF0,4133.4,4192.0,4065.6,4083.8,125160.0
2024-11-13,IF0,4068.2,4128.2,4066.2,4112.8,102550.0
2024-11-14,IF0,4098.0,4122.2,4037.0,4041.8,105891.0
2024-11-15,IF0,4040.0,4057.8,3969.4,3975.2,120323.0
2024-11-18,IF0,3997.8,4035.6,3932.0,3954.6,138646.0
2024-11-19,IF0,3966.0,3978.0,3900.0,3973.2,124821.0
2024-11-20,IF0,3961.4,4002.2,3956.0,3980.0,99274.0
2024-11-21,IF0,3974.8,3998.0,3960.2,3989.2,83651.0
2024-11-22,IF0,3985.0,3992.0,3853.2,3860.8,115044.0
2024-11-25,IF0,3878.2,3887.0,3804.0,3839.0,110372.0
2024-11-26,IF0,3830.0,3869.8,3822.0,3836.0,87806.0
2024-11-27,IF0,3828.6,3910.4,3813.6,3901.4,112178.0
2024-11-28,IF0,3896.2,3905.0,3853.2,3872.4,94719.0
2024-11-29,IF0,3876.8,3965.6,3874.0,3911.0,118696.0
2024-12-02,IF0,3912.0,3959.4,3902.0,3942.0,101066.0
2024-12-03,IF0,3939.8,3965.6,3914.2,3945.6,89048.0
2024-12-04,IF0,3940.0,3950.4,3910.0,3924.8,82377.0
2024-12-05,IF0,3915.6,3934.6,3903.2,3918.6,72701.0
2024-12-06,IF0,3921.0,4001.4,3915.2,3968.0,113855.0
2024-12-09,IF0,3967.0,3994.4,3936.6,3963.4,83017.0
2024-12-10,IF0,4099.0,4124.0,3989.6,4000.4,116078.0
2024-12-11,IF0,3997.0,4013.6,3985.2,3994.0,70438.0
2024-12-12,IF0,3994.2,4044.2,3987.0,4038.8,83636.0
2024-12-13,IF0,4005.0,4006.4,3926.2,3935.0,104929.0
2024-12-16,IF0,3940.0,3940.0,3901.2,3911.4,65026.0
2024-12-17,IF0,3907.0,3962.0,3907.0,3922.4,89943.0
2024-12-18,IF0,3941.4,3959.4,3931.6,3940.2,65404.0
2024-12-19,IF0,3910.8,3956.6,3897.2,3944.8,55685.0
2024-12-20,IF0,3937.0,3957.6,3921.0,3935.0,31716.0
2024-12-23,IF0,3939.8,3972.0,3931.4,3937.4,52276.0
2024-12-24,IF0,3941.2,3998.4,3938.2,3988.8,55592.0
2024-12-25,IF0,3992.0,4009.0,3968.0,3986.8,48157.0
2024-12-26,IF0,3984.8,3999.6,3972.2,3990.4,33505.0
2024-12-27,IF0,3994.0,4021.2,3980.0,3987.0,52322.0
2024-12-30,IF0,3987.6,4014.8,3986.6,4003.4,43124.0
2024-12-31,IF0,4005.8,4014.2,3916.8,3921.0,63904.0
